raw_id,player,measurement_era,metric,value,unit,evidence_class,source_manifest_id,source_tier,canonicality,bank_acceptance_status,rejection_reason,source_url,notes
R00280,周東 佑京,2024,HP_TO_1B_SECONDS,3.75,seconds,CONTEXT_ONLY,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00281,周東 佑京,2024,HP_TO_1B_SECONDS,3.4,seconds,CONTEXT_ONLY,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00282,周東 佑京,2023,event_max_speed,30.4,ft_per_second,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://full-count.jp/2023/03/21/post1354277/,A one-event maximum speed is not a season Sprint Speed or a controlled short-distance physical test.
R00283,周東 佑京,unknown,50M_PROFILE_SECONDS,5.7,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://www.nodai.ac.jp/news/article/42017/,University profile value; timing conditions are unknown.
R00284,周東 佑京,2013,HP_TO_1B_SECONDS,3.95,seconds,CONTEXT_ONLY,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://goetheweb.jp/person/article/20230209-star-46,High-school game home-to-first time is contextual only.
R00285,正木 智也,unknown,50M_PROFILE_SECONDS,6.6,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,D,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://draft-repo.com/blog-entry-3445.html,"Low-tier profile value, kept as historical hint only."
R00286,牧原 大成,unknown,50M_PROFILE_SECONDS,5.8,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,C,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://koutaro-tajiri.theletter.jp/posts/ea6a6ac0-a6b2-11ee-b571-5fc5ffed7957,Historical profile value with unknown timing protocol.
R00287,牧原 大成,2019,HP_TO_1B_SECONDS,3.69,seconds,CONTEXT_ONLY,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/2019/8/18255,Safety-bunt timing is explicitly reported as substantially faster and remains context only.
R00288,柳町 達,unknown,50M_PROFILE_SECONDS,6.2,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,D,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://draft-repo.com/blog-entry-3199.html,"Low-tier profile value, kept as historical hint only."
R00289,柳田 悠岐,unknown,50M_PROFILE_SECONDS,5.94,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://sportiva.shueisha.co.jp/clm/baseball/npb/2015/07/14/post_583/,Historical profile claim with unknown test conditions.
R00290,柳田 悠岐,2009,HP_TO_1B_SECONDS,3.98,seconds,CONTEXT_ONLY,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://goetheweb.jp/person/article/20210610-yuki_yanagita,University-game home-to-first time is contextual only.
R00291,清宮 幸太郎,unknown,50M_PROFILE_SECONDS,6.5,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://sportiva.shueisha.co.jp/clm/baseball/hs_other/2016/04/05/post_726/?page=3,High-school profile value; timing conditions are unknown.
R00292,田宮 裕涼,unknown,50M_PROFILE_SECONDS,,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://www.nikkansports.com/baseball/news/202212100001143.html,Only a range expression is published; exact time and protocol are unknown.
R00293,奈良間 大己,2022,50M_PROFILE_SECONDS,6.31,seconds,STANDARDIZED_PRIOR,existing_npb_physical_inventory_20260809,C,DUPLICATE_OF_CANONICAL_STANDARDIZED_SOURCE,REJECTED_OR_CONTEXT_ONLY,DUPLICATE_OF_CANONICAL_STANDARDIZED_SOURCE_RECORD,https://www.youtube.com/watch?v=fC8_8iA7Cao,"Shared electronic/photoelectric 50m test is comparable within its cohort, but it is historical and has no validated NPB+ T90 bridge."
R00294,奈良間 大己,unknown,50M_PROFILE_SECONDS,5.8,seconds,HISTORICAL_PROFILE_HINT,existing_npb_physical_inventory_20260809,B,ARCHIVAL_INVENTORY_RECORD,REJECTED_OR_CONTEXT_ONLY,REJECTED_PROTOCOL_OR_DATE_NOT_PUBLICLY_DOCUMENTED,https://www.sponichi.co.jp/baseball/news/2022/11/15/kiji/20221115s00001173066000c.html,Profile claim differs from the preserved electronic 6.31 test; source does not establish whether this is a different session.
R00295,近本光司,2018,30M_CURATED_SECONDS,3.87,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.nikkansports.com/baseball/news/201901200000650.html,30m走3秒87。プロトコル不明なので距離がT90に近くても直接T90扱いしない。
R00296,小幡竜平,2018,30M_CURATED_SECONDS,3.98,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://hochi.news/articles/20181202-OHT1T50237.html,30m走3秒98。
R00297,島田海吏,2017,30M_CURATED_SECONDS,3.99,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.daily.co.jp/tigers/2017/12/04/0010787359.shtml,30m走3秒99。
R00298,塩見泰隆,2018,30M_CURATED_SECONDS,3.85,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.daily.co.jp/baseball/2018/01/17/0010903502.shtml,30m走3秒85。記事は山田哲人のチームベスト3秒80にも言及。
R00299,山田哲人,UNKNOWN,30M_CURATED_SECONDS,3.8,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,low,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.daily.co.jp/baseball/2018/01/17/0010903502.shtml,30m走3秒80。測定年・詳細プロトコル不明なので塩見より信頼度を下げる。
R00300,井坪陽生,2022,30M_CURATED_SECONDS,3.93,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.nikkansports.com/baseball/news/202212110001346.html,30m走3秒93。
R00301,高寺望夢,2020,30M_CURATED_SECONDS,3.93,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.nikkansports.com/baseball/news/202012060000816.html,30m 3秒93 / トップスピード10m 1秒61。後者はT30初期加速とは別の終盤速度材料として保存。
R00302,佐藤輝明,2020,30M_CURATED_SECONDS,4,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://origin.daily.co.jp/tigers/2020/12/07/0013919463.shtml,30m走4秒00。体格に対して高い瞬発力という文脈だが、その定性評価は能力へ加点しない。
R00303,宇草孔基,2020,30M_CURATED_SECONDS,3.98,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.sponichi.co.jp/baseball/news/2020/01/12/articles/20200112s00001173285000c.html,30m走3秒98。
R00304,荒木郁也,UNKNOWN,30M_CURATED_SECONDS,3.66,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,low,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.nikkansports.com/baseball/news/201812030000340.html,30m走3秒66。元記事ではなく後年記事の過去記録なので信頼度low。
R00305,江越大賀,UNKNOWN,30M_CURATED_SECONDS,3.97,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,low,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.nikkansports.com/baseball/news/201812030000340.html,30m走3秒97。元記事未確認。
R00306,横田慎太郎,UNKNOWN,30M_CURATED_SECONDS,3.99,seconds,HISTORICAL_PROFILE_DIRECTIONAL,curated_30m_measurements_20260809,low,CANONICAL_SOURCE_RECORD,REJECTED_PROTOCOL,REJECTED_PROTOCOL_NOT_FULLY_PUBLICLY_DOCUMENTED,https://www.nikkansports.com/baseball/news/201812030000340.html,30m走3秒99。元記事未確認。
R00307,辰己涼介,2018,HP_TO_1B_SECONDS,3.78,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/2018/11/9558,打撃形態/計測条件が不明。条件が確認できるまで使用しない。
R00308,辰己涼介,2020,HP_TO_1B_SECONDS,3.72,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://sports.yahoo.co.jp/official/detail/202009180094-spnaviow,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00309,福田秀平,2020,HP_TO_1B_SECONDS,3.71,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://sports.yahoo.co.jp/official/detail/202009180094-spnaviow,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00310,周東佑京,2020,HP_TO_1B_SECONDS,3.69,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://sports.yahoo.co.jp/official/detail/202009180094-spnaviow,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00311,源田壮亮,2020,HP_TO_1B_SECONDS,3.68,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://sports.yahoo.co.jp/official/detail/202009180094-spnaviow,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00312,ブランドン・レアード,2020,HP_TO_1B_SECONDS,5.17,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://sports.yahoo.co.jp/official/detail/202009180094-spnaviow,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00313,周東佑京,2020,HP_TO_1B_SECONDS,3.5,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://sports.yahoo.co.jp/official/detail/202009180094-spnaviow,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00314,金子侑司,2021,HP_TO_1B_SECONDS,3.93,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/32690,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00315,辰己涼介,2021,HP_TO_1B_SECONDS,3.88,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/32690,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00316,源田壮亮,2021,HP_TO_1B_SECONDS,3.85,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/32690,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00317,源田壮亮,2021,HP_TO_1B_SECONDS,3.84,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/32690,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00318,中川圭太,2021,HP_TO_1B_SECONDS,4.01,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/32690,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00319,中田翔,2021,HP_TO_1B_SECONDS,5.57,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/32690,途中で走行を止めたため身体的走力の比較不能。
R00320,源田壮亮,2021,HP_TO_1B_SECONDS,3.8,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/32690,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00321,三森大貴,2022,HP_TO_1B_SECONDS,3.8,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/41022,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00322,高部瑛斗,2022,HP_TO_1B_SECONDS,3.79,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/41022,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00323,三森大貴,2022,HP_TO_1B_SECONDS,3.76,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/41022,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00324,和田康士朗,2022,HP_TO_1B_SECONDS,3.75,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/41022,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00325,三森大貴,2022,HP_TO_1B_SECONDS,3.71,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/41022,ヘッドスライディングで走り抜けと終端条件が違うため除外。
R00326,松本剛,2022,HP_TO_1B_SECONDS,3.94,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/41022,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00327,福田周平,2022,HP_TO_1B_SECONDS,3.69,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/41022,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00328,藤原恭大,2023,HP_TO_1B_SECONDS,3.9,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/50792,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00329,茶野篤政,2023,HP_TO_1B_SECONDS,3.88,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/50792,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00330,和田康士朗,2023,HP_TO_1B_SECONDS,3.85,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/50792,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00331,周東佑京,2023,HP_TO_1B_SECONDS,3.83,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/50792,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00332,周東佑京,2023,HP_TO_1B_SECONDS,3.77,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/50792,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00333,小深田大翔,2023,HP_TO_1B_SECONDS,3.66,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/50792,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00334,江越大賀,2023,HP_TO_1B_SECONDS,4,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/50792,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00335,小郷裕哉,2024,HP_TO_1B_SECONDS,3.84,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00336,周東佑京,2024,HP_TO_1B_SECONDS,3.81,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00337,周東佑京,2024,HP_TO_1B_SECONDS,3.8,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00338,源田壮亮,2024,HP_TO_1B_SECONDS,3.77,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00339,周東佑京,2024,HP_TO_1B_SECONDS,3.75,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00340,外崎修汰,2024,HP_TO_1B_SECONDS,4.13,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00341,周東佑京,2024,HP_TO_1B_SECONDS,3.4,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://pacificleague.com/news/61236,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00342,辰己涼介,2018,HP_TO_1B_SECONDS,3.47,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://hochi.news/articles/20181103-OHT1T50032.html,セーフティ/プッシュバント。通常スイングより0.数秒短くなり得るため走力アンカー禁止。
R00343,重信慎之介,2015,HP_TO_1B_SECONDS,3.7,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://www.sponichi.co.jp/baseball/news/2015/10/23/kiji/K20151023011370860.html,打撃形態/計測条件が不明。条件が確認できるまで使用しない。
R00344,大谷翔平,2016,HP_TO_1B_SECONDS,3.8,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://www.sponichi.co.jp/baseball/news/2016/07/29/kiji/K20160729013056180.html,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00345,大谷翔平,2016,HP_TO_1B_SECONDS,3.84,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://www.sponichi.co.jp/baseball/news/2016/07/29/kiji/K20160729013056180.html,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
R00346,岡田幸文,2016,HP_TO_1B_SECONDS,3.77,seconds,CONTEXT_ONLY,curated_homeplate_to_first_20260809,medium,CANONICAL_SOURCE_RECORD,REJECTED_CONTEXT_ONLY,REJECTED_CONTACT_TO_RUN_TRANSITION_OR_GAME_CONTEXT,https://www.sponichi.co.jp/baseball/news/2016/07/29/kiji/K20160729013056180.html,通常打撃の一塁到達。打撃→走行移行と打席左右が混ざるためT90直接値にはしない。
