lane_id	lane_label	region_or_league	topic_code	topic_family	status	query_formulations	searched_domains_source_families	year_coverage	retained_events	negative_search_result	second_pass_discovery_result	closure_reason	reason_if_not_applicable_or_blocked	source_quality_note	wave2_notes
VENEZUELA	Venezuela	Latin America	I	player identity / psychology / agency	SEARCHED_NEEDS_MORE	Venezuela baseball academy summer league player identity / psychology / agency history || Venezuela player identity / psychology / agency official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela player identity / psychology / agency failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	J	injury / fatigue / health	SEARCHED_NEEDS_MORE	Venezuela baseball academy summer league injury / fatigue / health history || Venezuela injury / fatigue / health official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela injury / fatigue / health failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	K	business / fans / media / stadiums	SEARCHED_NEEDS_MORE	Venezuela baseball academy summer league business / fans / media / stadiums history || Venezuela business / fans / media / stadiums official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela business / fans / media / stadiums failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	L	governance / labor / player associations	SEARCHED_NEEDS_MORE	Venezuela baseball academy summer league governance / labor / player associations history || Venezuela governance / labor / player associations official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela governance / labor / player associations failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	M	integrity / scandals / enforcement	SEARCHED_NEEDS_MORE	Venezuela baseball academy summer league integrity / scandals / enforcement history || Venezuela integrity / scandals / enforcement official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela integrity / scandals / enforcement failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	N	global development	SEARCHED_SATURATED	Venezuela baseball academy summer league global development history || Venezuela global development official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela global development failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	PNW2-033;PNW2-034	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNW2-033,PNW2-034 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	O	country-specific systems	SEARCHED_SATURATED	Venezuela baseball academy summer league country-specific systems history || Venezuela country-specific systems official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela country-specific systems failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	PNW2-033;PNW2-034	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNW2-033,PNW2-034 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	P	tournaments / all-star	SEARCHED_NEEDS_MORE	Venezuela baseball academy summer league tournaments / all-star history || Venezuela tournaments / all-star official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela tournaments / all-star failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
VENEZUELA	Venezuela	Latin America	Q	rare structural events	SEARCHED_NEEDS_MORE	Venezuela baseball academy summer league rare structural events history || Venezuela rare structural events official archive history 1990-2026 source-families=MLB/MiLB;Venezuelan league/federation;policy/travel releases || second-pass Venezuela rare structural events failure reversal negative result	MLB/MiLB;Venezuelan league/federation;policy/travel releases	1990-2026	PNW2-033	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-033 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	A	rules / on-field environment	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft rules / on-field environment history || Puerto Rico rules / on-field environment official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico rules / on-field environment failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	B	draft / amateur acquisition	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft draft / amateur acquisition history || Puerto Rico draft / amateur acquisition official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico draft / amateur acquisition failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	PNW2-032	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-032 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	C	contracts / FA / player movement	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft contracts / FA / player movement history || Puerto Rico contracts / FA / player movement official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico contracts / FA / player movement failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	D	organization / roster / competitive balance	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft organization / roster / competitive balance history || Puerto Rico organization / roster / competitive balance official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico organization / roster / competitive balance failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	E	player development	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft player development history || Puerto Rico player development official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico player development failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	PNW2-032	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-032 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	F	scouting / analytics / AI / technology	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft scouting / analytics / AI / technology history || Puerto Rico scouting / analytics / AI / technology official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico scouting / analytics / AI / technology failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	G	staff / culture / organizational knowledge	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft staff / culture / organizational knowledge history || Puerto Rico staff / culture / organizational knowledge official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico staff / culture / organizational knowledge failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	H	opponent research / adaptation	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft opponent research / adaptation history || Puerto Rico opponent research / adaptation official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico opponent research / adaptation failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	I	player identity / psychology / agency	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft player identity / psychology / agency history || Puerto Rico player identity / psychology / agency official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico player identity / psychology / agency failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	J	injury / fatigue / health	BLOCKED	Puerto Rico baseball amateur development draft injury / fatigue / health history || Puerto Rico injury / fatigue / health official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico injury / fatigue / health failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	K	business / fans / media / stadiums	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft business / fans / media / stadiums history || Puerto Rico business / fans / media / stadiums official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico business / fans / media / stadiums failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	L	governance / labor / player associations	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft governance / labor / player associations history || Puerto Rico governance / labor / player associations official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico governance / labor / player associations failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	M	integrity / scandals / enforcement	BLOCKED	Puerto Rico baseball amateur development draft integrity / scandals / enforcement history || Puerto Rico integrity / scandals / enforcement official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico integrity / scandals / enforcement failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	N	global development	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft global development history || Puerto Rico global development official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico global development failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	PNW2-032	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-032 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	O	country-specific systems	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft country-specific systems history || Puerto Rico country-specific systems official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico country-specific systems failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	PNW2-032	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-032 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	P	tournaments / all-star	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft tournaments / all-star history || Puerto Rico tournaments / all-star official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico tournaments / all-star failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
PUERTO_RICO	Puerto Rico	Caribbean	Q	rare structural events	SEARCHED_NEEDS_MORE	Puerto Rico baseball amateur development draft rare structural events history || Puerto Rico rare structural events official archive history 1960-2026 source-families=MLB international;PR federation/LBPRC;official tournaments || second-pass Puerto Rico rare structural events failure reversal negative result	MLB international;PR federation/LBPRC;official tournaments	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	A	rules / on-field environment	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement rules / on-field environment history || Cuba rules / on-field environment official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba rules / on-field environment failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	B	draft / amateur acquisition	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement draft / amateur acquisition history || Cuba draft / amateur acquisition official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba draft / amateur acquisition failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	C	contracts / FA / player movement	BLOCKED	Cuba baseball player pathway federation agreement contracts / FA / player movement history || Cuba contracts / FA / player movement official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba contracts / FA / player movement failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	PNN-027;PNN-028	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	D	organization / roster / competitive balance	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement organization / roster / competitive balance history || Cuba organization / roster / competitive balance official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba organization / roster / competitive balance failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	E	player development	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement player development history || Cuba player development official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba player development failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	F	scouting / analytics / AI / technology	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement scouting / analytics / AI / technology history || Cuba scouting / analytics / AI / technology official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba scouting / analytics / AI / technology failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	G	staff / culture / organizational knowledge	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement staff / culture / organizational knowledge history || Cuba staff / culture / organizational knowledge official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba staff / culture / organizational knowledge failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	H	opponent research / adaptation	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement opponent research / adaptation history || Cuba opponent research / adaptation official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba opponent research / adaptation failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	I	player identity / psychology / agency	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement player identity / psychology / agency history || Cuba player identity / psychology / agency official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba player identity / psychology / agency failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	J	injury / fatigue / health	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement injury / fatigue / health history || Cuba injury / fatigue / health official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba injury / fatigue / health failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	K	business / fans / media / stadiums	SEARCHED_NEEDS_MORE	Cuba baseball player pathway federation agreement business / fans / media / stadiums history || Cuba business / fans / media / stadiums official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba business / fans / media / stadiums failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	L	governance / labor / player associations	BLOCKED	Cuba baseball player pathway federation agreement governance / labor / player associations history || Cuba governance / labor / player associations official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba governance / labor / player associations failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	PNN-027;PNN-028;PNN-032	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	M	integrity / scandals / enforcement	BLOCKED	Cuba baseball player pathway federation agreement integrity / scandals / enforcement history || Cuba integrity / scandals / enforcement official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba integrity / scandals / enforcement failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	-	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	N	global development	SEARCHED_SATURATED	Cuba baseball player pathway federation agreement global development history || Cuba global development official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba global development failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	PNN-032	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-032 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
CUBA	Cuba	Caribbean	O	country-specific systems	SEARCHED_SATURATED	Cuba baseball player pathway federation agreement country-specific systems history || Cuba country-specific systems official archive history 1960-2026 source-families=MLB/Federation agreements;WBSC;Cuban federation/tournament || second-pass Cuba country-specific systems failure reversal negative result	MLB/Federation agreements;WBSC;Cuban federation/tournament	1960-2026	PNN-027;PNN-028;PNN-032	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-027,PNN-028,PNN-032 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
